行业类型,日期1,有功功率最大值（kw）,有功功率最小值（kw）,最高温度,最低温度,白天风力风向,夜晚风力风向,天气1,天气2
商业,2021-01-02,46775.6034,15452.2494,17,7,1,1,0.0,0.0
商业,2021-01-03,47169.7938,14615.3694,19,10,1,1,3.0,3.0
商业,2021-01-04,50841.6348,13877.2128,22,15,1,1,3.0,5.0
商业,2021-01-05,50252.1486,13835.883,21,12,1,1,3.0,5.0
商业,2021-01-06,49919.3208,14054.8446,19,10,5,5,3.0,3.0
商业,2021-01-07,51597.4884,14299.836,15,4,5,5,5.0,5.0
商业,2021-01-08,55925.8596,15651.8454,11,5,5,5,3.0,5.0
商业,2021-01-09,53896.63200000001,16282.5168,10,6,1,1,3.0,5.0
商业,2021-01-10,47650.0896,15943.9644,12,8,1,1,5.0,5.0
商业,2021-01-11,55565.85,11342.451,12,5,1,1,3.0,0.0
商业,2021-01-12,54005.133,16098.8466,15,4,1,1,0.0,0.0
商业,2021-01-13,52544.931,15922.9944,18,7,1,1,3.0,3.0
商业,2021-01-14,51091.7838,15256.2246,22,10,1,1,0.0,0.0
商业,2021-01-15,49935.3366,14560.71,22,11,1,1,3.0,3.0
商业,2021-01-16,47310.198,14433.1446,23,12,1,1,3.0,3.0
商业,2021-01-17,44377.9368,14039.529,17,7,1,1,3.0,3.0
商业,2021-01-18,49277.9586,14215.7634,18,7,1,1,3.0,3.0
商业,2021-01-19,48120.3108,13820.0274,19,12,1,1,3.0,5.0
商业,2021-01-20,46764.477,13603.9932,21,14,1,1,3.0,3.0
商业,2021-01-21,45596.0376,13334.1162,25,16,1,1,5.0,3.0
商业,2021-01-22,47764.5426,13171.311000000003,22,13,1,1,8.0,3.0
商业,2021-01-23,45227.955,13341.4596,25,13,1,1,4.0,4.0
商业,2021-01-24,44652.6252,13160.0352,26,15,1,1,3.0,3.0
商业,2021-01-25,46887.0654,12691.296,23,14,1,1,3.0,3.0
商业,2021-01-27,44325.5064,12887.6934,24,14,1,1,3.0,5.0
商业,2021-01-28,44301.7872,12519.5844,20,10,5,5,0.0,0.0
商业,2021-01-29,43474.1664,12463.3026,19,9,1,1,3.0,3.0
商业,2021-01-30,42951.426,11400.7842,22,12,1,1,3.0,3.0
商业,2021-01-31,42288.696,5827.3842,24,13,1,1,3.0,3.0
商业,2021-02-01,43513.8354,10264.332,25,14,1,1,3.0,3.0
商业,2021-02-02,44487.2724,12217.5042,27,15,1,1,3.0,3.0
商业,2021-02-03,43687.3674,12304.4484,25,13,1,1,3.0,3.0
商业,2021-02-04,43545.7902,12397.1112,27,13,1,1,0.0,0.0
商业,2021-02-05,43128.0474,12203.676,27,13,1,1,0.0,3.0
商业,2021-02-06,42795.6138,12130.4538,27,15,1,1,3.0,3.0
商业,2021-02-07,42703.4772,12085.2396,27,16,1,1,3.0,3.0
商业,2021-02-08,40981.269,11975.1216,26,15,1,1,3.0,5.0
商业,2021-02-09,37113.663,11632.9548,20,14,5,5,7.0,13.0
商业,2021-02-10,32659.4526,11047.7244,17,12,1,1,11.0,3.0
商业,2021-02-11,28418.8422,10501.4928,21,11,1,1,3.0,0.0
商业,2021-02-12,31189.0788,10423.065,22,14,1,1,0.0,0.0
商业,2021-02-13,31729.6062,10447.695,23,13,1,1,3.0,3.0
商业,2021-02-14,33924.7452,10399.7088,25,14,1,1,3.0,3.0
商业,2021-02-15,35173.7136,10657.05,25,15,1,1,3.0,3.0
商业,2021-02-16,36473.4042,10889.6484,25,15,1,1,3.0,3.0
商业,2021-02-17,36923.4708,10983.309,22,13,5,5,3.0,0.0
商业,2021-02-18,37175.1912,11066.0184,22,11,1,1,0.0,0.0
商业,2021-02-19,39814.1076,11429.2686,24,13,1,1,0.0,3.0
商业,2021-02-20,41731.38,11587.4532,25,14,1,1,0.0,0.0
商业,2021-02-21,43998.7224,12279.6606,28,15,1,1,3.0,3.0
商业,2021-02-22,45725.0184,12301.0218,28,16,1,1,3.0,3.0
商业,2021-02-23,50197.6122,10237.9884,29,17,1,1,3.0,3.0
商业,2021-02-24,50161.017,13581.2742,28,19,1,1,3.0,3.0
商业,2021-02-25,49860.3252,13529.7504,26,18,1,1,8.0,8.0
商业,2021-02-26,50498.5008,13469.7936,21,13,1,1,11.0,8.0
商业,2021-02-27,45291.2736,12607.7538,21,16,1,1,5.0,5.0
商业,2021-02-28,43411.8246,12521.6016,21,16,1,1,3.0,8.0
商业,2021-03-01,49128.519,12754.677,24,13,5,5,8.0,8.0
商业,2021-03-02,47522.5248,13277.8956,20,15,5,5,3.0,5.0
商业,2021-03-03,48419.84400000001,13447.3176,23,17,1,1,5.0,5.0
商业,2021-03-04,48922.2438,13521.9408,22,18,1,1,11.0,8.0
商业,2021-03-05,49808.2722,13249.4808,21,18,1,1,11.0,7.0
商业,2021-03-06,51702.8706,13713.2352,25,15,5,5,7.0,7.0
商业,2021-03-07,46049.934,13632.3594,20,15,1,1,3.0,3.0
商业,2021-03-08,50320.1544,13452.6312,21,13,1,1,6.0,6.0
商业,2021-03-09,49938.6654,13460.7894,23,17,1,1,5.0,5.0
商业,2021-03-10,51223.05,13775.0682,25,18,1,1,3.0,8.0
商业,2021-03-11,50681.1582,13787.7888,23,19,1,1,5.0,5.0
商业,2021-03-12,54030.9858,13984.3566,26,20,1,1,6.0,5.0
商业,2021-03-13,52463.2428,14605.92,27,19,1,1,5.0,3.0
商业,2021-03-14,51272.0778,14795.5686,27,19,1,1,5.0,5.0
商业,2021-03-15,54093.711,14410.617,27,19,1,1,5.0,3.0
商业,2021-03-16,56133.5556,14593.419,28,19,1,1,3.0,3.0
商业,2021-03-17,58681.203,15698.0748,29,20,1,1,3.0,5.0
商业,2021-03-18,62166.3384,16180.1562,28,21,1,1,3.0,3.0
商业,2021-03-19,63885.7566,16256.9064,30,21,1,1,3.0,5.0
商业,2021-03-20,63847.6404,16477.2234,30,18,5,5,3.0,5.0
商业,2021-03-21,47082.681,15571.9524,18,13,1,1,8.0,8.0
商业,2021-03-22,48252.6546,13110.1818,21,13,1,1,3.0,3.0
商业,2021-03-23,49103.2272,13082.415,21,16,1,1,8.0,8.0
商业,2021-03-24,49939.3926,13310.3016,26,18,1,1,3.0,3.0
商业,2021-03-25,51449.6658,13358.6916,27,16,1,1,3.0,3.0
商业,2021-03-26,52300.8384,13442.8242,28,19,1,1,3.0,3.0
商业,2021-03-27,56402.655,14486.2728,28,21,1,1,5.0,3.0
商业,2021-03-28,58118.6136,14884.935,30,22,1,1,3.0,3.0
商业,2021-03-29,65712.5334,15809.007,32,23,1,1,3.0,3.0
商业,2021-03-30,71832.6906,16574.6874,32,23,1,1,3.0,3.0
商业,2021-03-31,70762.9842,17465.0682,30,24,5,5,3.0,3.0
商业,2021-04-01,73426.4664,16972.098,32,24,5,5,3.0,3.0
商业,2021-04-02,73488.6234,17254.0848,32,24,1,1,3.0,3.0
商业,2021-04-03,68886.51,17482.2822,32,25,1,1,3.0,3.0
商业,2021-04-04,50443.3746,17001.9444,29,20,5,5,3.0,3.0
商业,2021-04-05,50066.7906,14488.5486,28,21,1,1,5.0,3.0
商业,2021-04-06,61954.395,14622.2964,30,22,1,1,5.0,3.0
商业,2021-04-07,61050.8262,15738.7146,28,20,1,1,8.0,11.0
商业,2021-04-08,57431.907,15829.4976,23,18,1,1,11.0,8.0
商业,2021-04-09,52721.3976,14039.0136,22,19,1,1,5.0,5.0
商业,2021-04-10,53557.2252,14140.6938,25,19,1,1,5.0,3.0
商业,2021-04-11,55595.1858,14539.998,28,19,1,1,5.0,3.0
商业,2021-04-12,66401.4966,15111.1302,29,21,1,1,5.0,3.0
商业,2021-04-13,71678.1678,16479.7806,30,22,1,1,3.0,3.0
商业,2021-04-14,74369.193,17270.0064,31,23,1,1,3.0,7.0
商业,2021-04-15,67362.9942,17363.523,27,21,1,1,15.0,11.0
商业,2021-04-16,64757.4456,16938.603,23,21,1,1,11.0,11.0
商业,2021-04-17,59501.547,16289.229,24,20,1,1,7.0,5.0
商业,2021-04-18,59992.13400000001,345.15,24,19,1,1,8.0,8.0
商业,2021-04-19,60112.6482,15465.2208,22,19,1,1,7.0,5.0
商业,2021-04-20,58771.4586,15616.812,25,20,1,1,5.0,5.0
商业,2021-04-21,67681.0032,15593.7246,28,21,1,1,5.0,3.0
商业,2021-04-22,71018.4072,16142.4126,30,22,1,1,3.0,3.0
商业,2021-04-23,78405.054,17304.231,31,23,1,1,3.0,3.0
商业,2021-04-24,77211.3378,18782.2506,32,25,1,1,7.0,7.0
商业,2021-04-25,75583.6986,18732.522,25,20,1,1,7.0,11.0
商业,2021-04-26,46358.4312,1227.6444,26,21,1,1,7.0,7.0
商业,2021-04-27,58478.2122,1943.6016,25,21,1,1,11.0,13.0
商业,2021-04-28,54659.1888,3601.419000000001,23,19,1,1,11.0,8.0
商业,2021-04-29,56488.5438,2872.797,27,18,1,1,3.0,3.0
商业,2021-04-30,62240.9712,4419.0504,29,19,1,1,3.0,0.0
商业,2021-05-01,61606.485,4315.7286,31,23,1,1,3.0,3.0
商业,2021-05-02,66355.5852,8857.7874,30,22,1,1,8.0,7.0
商业,2021-05-03,55932.8658,2819.5002,30,23,5,5,7.0,3.0
商业,2021-05-04,71115.4674,16895.9346,30,21,1,1,8.0,8.0
商业,2021-05-05,67020.381,16334.5986,28,21,1,1,5.0,5.0
商业,2021-05-06,74191.9326,16784.1042,31,22,1,1,5.0,5.0
商业,2021-05-07,83750.6592,17516.367,32,23,1,1,7.0,3.0
商业,2021-05-08,89308.5708,19219.539,33,23,1,1,7.0,3.0
商业,2021-05-09,82522.017,20413.4118,34,24,1,1,7.0,7.0
商业,2021-05-10,91687.3398,20121.6726,32,24,1,1,5.0,3.0
商业,2021-05-11,95195.4552,17564.8548,34,25,1,1,3.0,3.0
商业,2021-05-12,96608.8356,20908.4442,34,25,1,1,3.0,7.0
商业,2021-05-13,99133.2864,14270.768999999998,35,26,1,1,3.0,3.0
商业,2021-05-14,97771.0254,22065.0366,35,26,1,1,7.0,3.0
商业,2021-05-15,94130.7,22326.8922,34,27,1,1,3.0,3.0
商业,2021-05-16,86448.5934,22243.2288,35,26,5,5,7.0,7.0
商业,2021-05-17,102443.433,21731.3556,33,25,1,1,13.0,7.0
商业,2021-05-18,103120.5612,22419.1518,32,26,1,1,11.0,6.0
商业,2021-05-19,104277.6564,17784.8898,33,26,1,1,7.0,5.0
商业,2021-05-20,104600.9082,6585.2334,34,28,1,1,3.0,3.0
商业,2021-05-21,105971.8794,22895.136,36,28,1,1,5.0,5.0
商业,2021-05-22,100038.0756,23627.3424,36,28,1,1,3.0,3.0
商业,2021-05-23,90980.9886,23314.2108,35,27,1,1,3.0,7.0
商业,2021-05-24,105028.6824,22503.7644,33,26,1,1,7.0,7.0
商业,2021-05-25,101139.6348,21589.371,33,26,1,1,11.0,7.0
商业,2021-05-26,101900.6442,20877.4992,35,26,1,1,3.0,3.0
商业,2021-05-27,102711.1842,13023.4536,34,27,1,1,7.0,5.0
商业,2021-05-28,103128.3066,16701.3048,35,27,1,1,7.0,7.0
商业,2021-05-29,87815.3808,17176.2444,35,27,1,1,7.0,3.0
商业,2021-05-30,77756.382,20411.2728,33,26,1,1,13.0,11.0
商业,2021-05-31,100859.6544,20803.5312,30,24,1,1,11.0,13.0
商业,2021-06-01,92447.8068,19063.0548,32,26,1,1,13.0,11.0
商业,2021-06-02,82790.8512,17410.1322,31,26,1,1,13.0,7.0
商业,2021-06-03,88042.7898,16251.2268,35,24,1,1,11.0,11.0
商业,2021-06-04,75160.7694,18375.843,28,23,1,1,13.0,8.0
商业,2021-06-04,75160.7694,18375.843,28,23,1,1,13.0,8.0
商业,2021-06-04,75160.7694,18375.843,28,23,1,1,13.0,8.0
商业,2021-06-05,63999.8388,15238.965,32,24,1,1,5.0,3.0
商业,2021-06-06,62774.9448,16247.799,32,24,1,1,3.0,3.0
商业,2021-06-07,81796.158,17432.2134,31,24,1,1,11.0,6.0
商业,2021-06-08,81080.1222,17944.2822,35,25,1,1,3.0,7.0
商业,2021-06-09,85013.8848,18212.8062,34,25,1,1,7.0,7.0
商业,2021-06-10,85015.644,18202.4724,34,27,1,1,7.0,3.0
商业,2021-06-11,84235.6926,12726.8586,34,25,1,1,7.0,7.0
商业,2021-06-12,70144.467,16715.967,31,24,1,1,11.0,11.0
商业,2021-06-13,58336.7904,16456.6218,32,27,5,5,11.0,7.0
商业,2021-06-14,53617.9494,16793.8782,31,25,1,1,7.0,3.0
商业,2021-06-15,84360.3582,16765.7862,34,27,1,1,7.0,3.0
商业,2021-06-16,87328.9656,18187.2816,34,27,1,1,7.0,3.0
商业,2021-06-17,88508.4732,18845.178,34,27,1,1,3.0,3.0
商业,2021-06-18,88677.4446,18767.3184,35,26,1,1,3.0,3.0
商业,2021-06-19,82998.2184,15048.2652,36,28,1,1,3.0,3.0
商业,2021-06-20,71482.7454,16203.5874,35,28,1,1,3.0,3.0
商业,2021-06-21,94735.3116,19927.4208,35,25,1,1,7.0,13.0
商业,2021-06-22,79579.6422,17928.7158,30,25,1,1,11.0,13.0
商业,2021-06-23,79416.5328,17270.9016,30,25,1,1,11.0,7.0
商业,2021-06-24,75348.6138,16156.4184,29,24,1,1,13.0,5.0
商业,2021-06-25,82377.168,11965.6116,32,26,1,1,7.0,7.0
商业,2021-06-26,79500.5142,16925.7552,35,25,1,1,7.0,3.0
商业,2021-06-27,74537.8128,16833.9774,34,26,1,1,7.0,3.0
商业,2021-06-28,94243.7706,18827.0388,32,26,1,1,8.0,7.0
商业,2021-06-29,93299.0796,19659.3186,33,26,1,1,11.0,7.0
商业,2021-06-30,94739.1234,19758.4542,33,27,1,1,7.0,7.0
商业,2021-07-01,99263.595,19981.2822,35,28,1,1,3.0,3.0
商业,2021-07-02,97400.6136,20544.5274,35,27,1,1,11.0,3.0
商业,2021-07-03,93678.8316,18838.206,34,27,1,1,3.0,3.0
商业,2021-07-04,81484.6128,19047.831,35,27,1,1,3.0,3.0
商业,2021-07-05,102836.2434,20956.9008,35,28,1,1,3.0,0.0
商业,2021-07-06,102864.9252,21031.626,34,26,1,1,7.0,7.0
商业,2021-07-07,102939.0426,21234.4572,33,27,1,1,7.0,7.0
商业,2021-07-08,99542.901,20331.3138,34,27,1,1,3.0,3.0
商业,2021-07-09,100487.7222,18664.221,36,28,1,1,3.0,3.0
商业,2021-07-10,95529.3438,21751.0938,36,28,1,1,3.0,3.0
商业,2021-07-11,86270.7534,22199.1264,36,27,1,1,3.0,3.0
商业,2021-07-12,109148.6316,22132.2198,36,27,1,1,3.0,3.0
商业,2021-07-13,107847.3726,22137.084,36,28,1,1,3.0,3.0
商业,2021-07-14,109542.2448,22468.2126,36,28,1,1,3.0,3.0
商业,2021-07-15,108817.827,23125.2972,37,27,1,1,3.0,3.0
商业,2021-07-16,106600.1862,18249.1632,36,27,1,1,7.0,7.0
商业,2021-07-17,93822.858,19982.9418,34,27,1,1,7.0,7.0
商业,2021-07-18,86139.0276,21580.623,34,26,1,1,7.0,7.0
商业,2021-07-19,99284.7204,21258.399,31,26,1,1,11.0,8.0
商业,2021-07-20,90579.4458,20655.7632,30,25,1,1,13.0,7.0
商业,2021-07-21,93160.7634,19812.0582,30,26,5,5,11.0,7.0
商业,2021-07-22,99643.6836,19778.7672,34,27,1,1,6.0,3.0
商业,2021-07-23,104267.733,14031.795,37,27,1,1,0.0,0.0
商业,2021-07-24,100232.718,22758.6372,37,27,1,1,3.0,0.0
商业,2021-07-25,89840.0754,23090.622000000007,36,28,1,1,3.0,3.0
商业,2021-07-26,110728.0122,22720.005,37,27,1,1,7.0,3.0
商业,2021-07-27,114799.4196,23687.238,37,28,1,1,3.0,3.0
商业,2021-07-28,112806.1386,23449.8384,37,28,1,1,7.0,7.0
商业,2021-07-29,110454.1776,20888.145,36,26,1,1,11.0,7.0
商业,2021-07-30,107842.8444,22232.9544,34,26,1,1,11.0,7.0
商业,2021-07-31,100936.8618,15069.1494,35,26,1,1,11.0,7.0
商业,2021-08-01,88609.5558,22266.6384,34,25,1,1,7.0,3.0
商业,2021-08-02,100878.891,18899.0838,34,26,1,1,7.0,7.0
商业,2021-08-03,106166.5338,21367.9554,34,26,1,1,7.0,7.0
商业,2021-08-04,101575.7568,21044.6664,31,26,1,1,11.0,7.0
商业,2021-08-05,95802.3534,20531.1954,33,26,1,1,7.0,7.0
商业,2021-08-06,99406.617,20614.9998,32,26,1,1,11.0,7.0
商业,2021-08-07,95020.5378,20569.974,33,26,1,1,11.0,8.0
商业,2021-08-08,85078.4682,17329.776,32,27,1,1,7.0,7.0
商业,2021-08-09,101296.9392,64.32,35,26,1,1,7.0,7.0
商业,2021-08-10,93614.6436,19633.0596,30,26,1,1,7.0,7.0
商业,2021-08-11,92781.0384,19621.6806,33,26,1,1,11.0,7.0
商业,2021-08-12,103257.612,19902.8316,33,25,1,1,11.0,7.0
商业,2021-08-13,102381.69,15184.284,34,26,1,1,7.0,7.0
商业,2021-08-14,91059.651,18629.4642,33,26,1,1,11.0,7.0
商业,2021-08-15,82678.0086,20736.8106,32,25,1,1,11.0,7.0
商业,2021-08-16,102673.0308,19783.662,33,25,1,1,7.0,3.0
商业,2021-08-17,103842.0444,20360.0694,34,27,1,1,3.0,3.0
商业,2021-08-18,105986.1186,20869.9212,36,27,1,1,7.0,5.0
商业,2021-08-19,101694.5304,20485.686,33,25,1,1,7.0,3.0
商业,2021-08-20,103325.2974,14278.8336,35,26,1,1,3.0,3.0
商业,2021-08-21,96453.0618,19589.4066,36,27,1,1,0.0,0.0
商业,2021-08-22,83928.6996,21758.5752,36,27,1,1,3.0,3.0
商业,2021-08-23,105291.8934,21717.7368,36,27,1,1,3.0,3.0
商业,2021-08-24,106634.946,22368.5466,36,27,1,1,3.0,3.0
商业,2021-08-25,104968.3488,22183.0182,33,26,1,1,7.0,3.0
商业,2021-08-26,104509.5786,21300.2916,35,27,1,1,7.0,7.0
商业,2021-08-27,104728.8762,19815.7638,35,26,1,1,7.0,7.0
商业,2021-08-28,93855.1368,20820.249,33,26,1,1,7.0,3.0
商业,2021-08-29,84127.1658,21679.5828,32,25,1,1,7.0,7.0
商业,2021-08-30,102851.2758,21036.5868,34,26,1,1,6.0,6.0
商业,2021-08-31,96396.2568,21291.3042,32,26,1,1,7.0,6.0
