行业类型,日期1,有功功率最大值（kw）,有功功率最小值（kw）,最高温度,最低温度,白天风力风向,夜晚风力风向,天气1,天气2
大工业用电,2020-11-12,121809.4758,96442.0638,27,17,5,5,0.0,3.0
大工业用电,2020-11-13,122305.098,99901.0692,27,18,5,5,3.0,5.0
大工业用电,2020-11-14,119579.6802,97580.7018,24,20,1,1,5.0,5.0
大工业用电,2020-11-15,110295.9822,87811.677,25,19,1,1,3.0,3.0
大工业用电,2020-11-16,116338.2162,95433.2208,28,19,1,1,3.0,3.0
大工业用电,2020-11-17,121589.3196,95645.2626,29,21,1,1,3.0,5.0
大工业用电,2020-11-18,125628.4992,100207.161,28,22,1,1,3.0,5.0
大工业用电,2020-11-19,125969.5566,101700.4086,28,23,1,1,3.0,3.0
大工业用电,2020-11-20,129207.7548,14800.866000000002,30,23,1,1,3.0,3.0
大工业用电,2020-11-21,123890.0178,26209.152,27,22,1,1,5.0,3.0
大工业用电,2020-11-22,112560.6798,92651.4546,28,18,1,1,8.0,5.0
大工业用电,2020-11-23,121855.1526,88673.2794,25,17,1,1,3.0,3.0
大工业用电,2020-11-24,121642.4394,97868.1762,26,17,1,1,3.0,3.0
大工业用电,2020-11-25,121243.5702,98341.8576,27,19,1,1,3.0,3.0
大工业用电,2020-11-26,117707.7414,95707.6356,27,16,5,5,3.0,3.0
大工业用电,2020-11-27,120061.5108,92733.1344,23,15,1,1,3.0,3.0
大工业用电,2020-11-28,120464.4882,91477.5216,22,14,1,1,3.0,0.0
大工业用电,2020-11-29,109189.3704,82703.3454,22,14,5,5,3.0,3.0
大工业用电,2020-11-30,115937.2596,88706.8368,21,14,1,1,0.0,0.0
大工业用电,2020-12-01,115094.8548,92228.8608,22,14,5,5,3.0,3.0
大工业用电,2020-12-02,120611.769,92752.6662,23,12,1,1,3.0,0.0
大工业用电,2020-12-03,121373.136,97145.3616,21,11,1,1,0.0,0.0
大工业用电,2020-12-03,121373.136,97145.3616,21,11,1,1,0.0,0.0
大工业用电,2020-12-04,122966.9376,99058.2708,17,10,1,1,3.0,3.0
大工业用电,2020-12-05,120653.4588,95645.7708,18,12,1,1,0.0,3.0
大工业用电,2020-12-06,113880.8622,88148.6742,21,14,1,1,3.0,3.0
大工业用电,2020-12-07,123510.591,95632.8486,22,11,5,5,3.0,3.0
大工业用电,2020-12-08,118875.5892,95279.763,21,14,1,1,3.0,3.0
大工业用电,2020-12-09,119639.3844,96896.8422,22,14,1,1,3.0,3.0
大工业用电,2020-12-10,117721.9494,97698.2238,20,15,1,1,3.0,5.0
大工业用电,2020-12-11,113511.9342,95104.062,23,18,1,1,3.0,3.0
大工业用电,2020-12-12,115393.5858,92851.7994,23,17,1,1,3.0,3.0
大工业用电,2020-12-13,108863.67,87305.9892,20,14,1,1,8.0,8.0
大工业用电,2020-12-14,120884.004,98148.4014,16,9,1,1,8.0,8.0
大工业用电,2020-12-15,119251.5012,95545.359,13,8,5,5,3.0,5.0
大工业用电,2020-12-16,114897.3888,94310.1822,14,10,1,1,3.0,3.0
大工业用电,2020-12-17,117050.7756,96201.5262,14,8,1,1,3.0,3.0
大工业用电,2020-12-18,119307.5136,99014.451,13,10,5,5,3.0,3.0
大工业用电,2020-12-19,119914.2108,97490.6166,14,8,5,5,3.0,3.0
大工业用电,2020-12-20,113588.6586,90666.1548,15,9,5,5,3.0,5.0
大工业用电,2020-12-21,117162.2046,93709.9926,17,10,1,1,3.0,3.0
大工业用电,2020-12-22,117185.6808,96461.4096,18,11,1,1,3.0,5.0
大工业用电,2020-12-23,118211.301,96294.7836,17,14,1,1,6.0,3.0
大工业用电,2020-12-24,117684.5376,96749.6454,23,10,5,5,3.0,3.0
大工业用电,2020-12-25,117482.1948,95678.526,20,14,1,1,3.0,5.0
大工业用电,2020-12-26,114458.613,91903.3608,20,16,1,1,3.0,3.0
大工业用电,2020-12-27,110842.5,89914.9512,24,17,1,1,3.0,3.0
大工业用电,2020-12-28,115929.1098,93929.1354,26,14,1,1,3.0,3.0
大工业用电,2020-12-29,116909.7582,94850.3982,25,9,5,5,3.0,3.0
大工业用电,2020-12-30,112086.6828,85605.6024,14,5,6,6,3.0,3.0
大工业用电,2020-12-31,107622.4326,58319.574,13,3,1,1,3.0,0.0
大工业用电,2021-01-01,90215.3532,48545.9706,14,7,1,1,3.0,0.0
大工业用电,2021-01-02,98504.0604,57033.1692,17,7,1,1,0.0,0.0
大工业用电,2021-01-03,107641.5846,83926.8222,19,10,1,1,3.0,3.0
大工业用电,2021-01-04,112675.6092,93575.139,22,15,1,1,3.0,5.0
大工业用电,2021-01-05,114456.441,93730.8312,21,12,1,1,3.0,5.0
大工业用电,2021-01-06,115227.9264,93496.9998,19,10,5,5,3.0,3.0
大工业用电,2021-01-07,113681.7258,93515.5824,15,4,5,5,5.0,5.0
大工业用电,2021-01-08,113002.3566,91556.6856,11,5,5,5,3.0,5.0
大工业用电,2021-01-09,111221.7486,90260.8944,10,6,1,1,3.0,5.0
大工业用电,2021-01-10,103601.958,82300.7238,12,8,1,1,5.0,5.0
大工业用电,2021-01-11,112554.6936,74410.647,12,5,1,1,3.0,0.0
大工业用电,2021-01-12,109420.5924,89795.901,15,4,1,1,0.0,0.0
大工业用电,2021-01-13,108285.3018,88359.234,18,7,1,1,3.0,3.0
大工业用电,2021-01-14,106252.185,84269.3826,22,10,1,1,0.0,0.0
大工业用电,2021-01-15,104661.6792,83109.2658,22,11,1,1,3.0,3.0
大工业用电,2021-01-16,103629.0012,82904.7636,23,12,1,1,3.0,3.0
大工业用电,2021-01-17,94784.7378,75940.1364,17,7,1,1,3.0,3.0
大工业用电,2021-01-18,103806.2358,78564.2694,18,7,1,1,3.0,3.0
大工业用电,2021-01-19,99877.3314,77070.8094,19,12,1,1,3.0,5.0
大工业用电,2021-01-20,95186.6718,70301.2914,21,14,1,1,3.0,3.0
大工业用电,2021-01-21,93965.7024,65428.1562,25,16,1,1,5.0,3.0
大工业用电,2021-01-22,90500.52,66638.0046,22,13,1,1,8.0,3.0
大工业用电,2021-01-23,86469.1194,64155.1014,25,13,1,1,4.0,4.0
大工业用电,2021-01-24,77500.0362,58576.728,26,15,1,1,3.0,3.0
大工业用电,2021-01-25,80317.8456,53938.6002,23,14,1,1,3.0,3.0
大工业用电,2021-01-27,69760.4556,49946.7804,24,14,1,1,3.0,5.0
大工业用电,2021-01-28,57845.3778,40936.8474,20,10,5,5,0.0,0.0
大工业用电,2021-01-29,60911.175,37860.0594,19,9,1,1,3.0,3.0
大工业用电,2021-01-30,60940.6944,41238.618,22,12,1,1,3.0,3.0
大工业用电,2021-01-31,49934.7852,16350.531,24,13,1,1,3.0,3.0
大工业用电,2021-02-01,50765.4762,33830.0214,25,14,1,1,3.0,3.0
大工业用电,2021-02-02,51392.9364,36767.5608,27,15,1,1,3.0,3.0
大工业用电,2021-02-03,47939.3064,35139.87,25,13,1,1,3.0,3.0
大工业用电,2021-02-04,46897.5516,33363.6846,27,13,1,1,0.0,0.0
大工业用电,2021-02-05,46774.473,34913.7078,27,13,1,1,0.0,3.0
大工业用电,2021-02-06,39757.7172,32065.3542,27,15,1,1,3.0,3.0
大工业用电,2021-02-07,36769.1694,29521.3014,27,16,1,1,3.0,3.0
大工业用电,2021-02-08,33114.333,27034.035,26,15,1,1,3.0,5.0
大工业用电,2021-02-09,31429.4742,26295.4524,20,14,5,5,7.0,13.0
大工业用电,2021-02-10,30221.5656,21391.8246,17,12,1,1,11.0,3.0
大工业用电,2021-02-11,23118.9594,20151.3348,21,11,1,1,3.0,0.0
大工业用电,2021-02-12,23005.6536,19848.8796,22,14,1,1,0.0,0.0
大工业用电,2021-02-13,22594.593,19928.793,23,13,1,1,3.0,3.0
大工业用电,2021-02-14,22621.467,20019.8676,25,14,1,1,3.0,3.0
大工业用电,2021-02-15,24025.0806,20224.2132,25,15,1,1,3.0,3.0
大工业用电,2021-02-16,24573.5916,20352.1212,25,15,1,1,3.0,3.0
大工业用电,2021-02-17,26447.9094,20869.0686,22,13,5,5,3.0,0.0
大工业用电,2021-02-18,29759.2602,21831.45,22,11,1,1,0.0,0.0
大工业用电,2021-02-19,36483.939,25372.1376,24,13,1,1,0.0,3.0
大工业用电,2021-02-20,43165.2132,29715.642000000003,25,14,1,1,0.0,0.0
大工业用电,2021-02-21,54111.4668,32837.3634,28,15,1,1,3.0,3.0
大工业用电,2021-02-22,64488.13200000001,42275.5068,28,16,1,1,3.0,3.0
大工业用电,2021-02-23,73609.97099999999,28908.318,29,17,1,1,3.0,3.0
大工业用电,2021-02-24,82050.7452,52450.8696,28,19,1,1,3.0,3.0
大工业用电,2021-02-25,84259.4184,57034.8294,26,18,1,1,8.0,8.0
大工业用电,2021-02-26,86902.344,58163.3202,21,13,1,1,11.0,8.0
大工业用电,2021-02-27,90643.254,56250.5808,21,16,1,1,5.0,5.0
大工业用电,2021-02-28,90227.1984,59948.334,21,16,1,1,3.0,8.0
大工业用电,2021-03-01,103967.3136,60242.5752,24,13,5,5,8.0,8.0
大工业用电,2021-03-02,110778.1374,66979.8096,20,15,5,5,3.0,5.0
大工业用电,2021-03-03,114864.408,71799.315,23,17,1,1,5.0,5.0
大工业用电,2021-03-04,117482.067,74702.7954,22,18,1,1,11.0,8.0
大工业用电,2021-03-05,118697.8764,76711.6188,21,18,1,1,11.0,7.0
大工业用电,2021-03-06,119230.7184,82891.1814,25,15,5,5,7.0,7.0
大工业用电,2021-03-07,107918.2446,79850.1558,20,15,1,1,3.0,3.0
大工业用电,2021-03-08,121103.736,83962.3096,21,13,1,1,6.0,6.0
大工业用电,2021-03-09,120988.671,89542.1166,23,17,1,1,5.0,5.0
大工业用电,2021-03-10,119932.173,92318.8794,25,18,1,1,3.0,8.0
大工业用电,2021-03-11,121609.8164,94196.1414,23,19,1,1,5.0,5.0
大工业用电,2021-03-12,122811.546,93671.2182,26,20,1,1,6.0,5.0
大工业用电,2021-03-13,123876.1296,93040.5978,27,19,1,1,5.0,3.0
大工业用电,2021-03-14,109692.7026,84673.2348,27,19,1,1,5.0,5.0
大工业用电,2021-03-15,117639.7098,88291.92599999998,27,19,1,1,5.0,3.0
大工业用电,2021-03-16,117376.2852,91826.7396,28,19,1,1,3.0,3.0
大工业用电,2021-03-17,122169.1044,93316.6986,29,20,1,1,3.0,5.0
大工业用电,2021-03-18,125869.6284,97863.9204,28,21,1,1,3.0,3.0
大工业用电,2021-03-19,124788.3606,97320.12,30,21,1,1,3.0,5.0
大工业用电,2021-03-20,121473.8568,92732.1648,30,18,5,5,3.0,5.0
大工业用电,2021-03-21,108897.3306,84605.2122,18,13,1,1,8.0,8.0
大工业用电,2021-03-22,119246.4642,93908.6772,21,13,1,1,3.0,3.0
大工业用电,2021-03-23,121394.4416,99228.5538,21,16,1,1,8.0,8.0
大工业用电,2021-03-24,122355.0084,98965.068,26,18,1,1,3.0,3.0
大工业用电,2021-03-25,125959.4958,99494.8416,27,16,1,1,3.0,3.0
大工业用电,2021-03-26,118943.016,98757.5754,28,19,1,1,3.0,3.0
大工业用电,2021-03-27,122065.4478,98042.8674,28,21,1,1,5.0,3.0
大工业用电,2021-03-28,115092.618,93446.1144,30,22,1,1,3.0,3.0
大工业用电,2021-03-29,127977.1668,96689.1018,32,23,1,1,3.0,3.0
大工业用电,2021-03-30,126809.3208,101898.7578,32,23,1,1,3.0,3.0
大工业用电,2021-03-31,125330.4342,94357.506,30,24,5,5,3.0,3.0
大工业用电,2021-04-01,126867.075,99073.452,32,24,5,5,3.0,3.0
大工业用电,2021-04-02,128158.1208,99987.9276,32,24,1,1,3.0,3.0
大工业用电,2021-04-03,111955.116,78305.7996,32,25,1,1,3.0,3.0
大工业用电,2021-04-04,89688.9414,56008.2678,29,20,5,5,3.0,3.0
大工业用电,2021-04-05,96811.7532,62728.776,28,21,1,1,5.0,3.0
大工业用电,2021-04-06,123368.0124,87463.9418,30,22,1,1,5.0,3.0
大工业用电,2021-04-07,124613.4096,100833.8826,28,20,1,1,8.0,11.0
大工业用电,2021-04-08,125173.8018,100592.7618,23,18,1,1,11.0,8.0
大工业用电,2021-04-09,123291.0396,99950.439,22,19,1,1,5.0,5.0
大工业用电,2021-04-10,121210.1892,99076.3956,25,19,1,1,5.0,3.0
大工业用电,2021-04-11,109779.4932,90056.2032,28,19,1,1,5.0,3.0
大工业用电,2021-04-12,129779.9172,101531.6868,29,21,1,1,5.0,3.0
大工业用电,2021-04-13,127515.2706,104360.8872,30,22,1,1,3.0,3.0
大工业用电,2021-04-14,128927.7132,104589.0648,31,23,1,1,3.0,7.0
大工业用电,2021-04-15,123835.4814,98825.6838,27,21,1,1,15.0,11.0
大工业用电,2021-04-16,116926.6734,97899.4014,23,21,1,1,11.0,11.0
大工业用电,2021-04-17,118483.4346,95002.6404,24,20,1,1,7.0,5.0
大工业用电,2021-04-18,112368.3402,432.324,24,19,1,1,8.0,8.0
大工业用电,2021-04-19,121093.8936,98231.793,22,19,1,1,7.0,5.0
大工业用电,2021-04-20,118308.1566,97183.2558,25,20,1,1,5.0,5.0
大工业用电,2021-04-21,122291.1672,98228.8068,28,21,1,1,5.0,3.0
大工业用电,2021-04-22,127732.6854,100679.4432,30,22,1,1,3.0,3.0
大工业用电,2021-04-23,123283.6908,96608.9994,31,23,1,1,3.0,3.0
大工业用电,2021-04-24,114905.5038,94850.5686,32,25,1,1,7.0,7.0
大工业用电,2021-04-25,115374.8826,88270.4064,25,20,1,1,7.0,11.0
大工业用电,2021-04-26,109851.087,1561.1760000000004,26,21,1,1,7.0,7.0
大工业用电,2021-04-27,119590.6188,4442.4528,25,21,1,1,11.0,13.0
大工业用电,2021-04-28,118584.2226,17142.9708,23,19,1,1,11.0,8.0
大工业用电,2021-04-29,116254.2648,29203.6476,27,18,1,1,3.0,3.0
大工业用电,2021-04-30,110413.8108,27926.7648,29,19,1,1,3.0,0.0
大工业用电,2021-05-01,92450.823,11440.8978,31,23,1,1,3.0,3.0
大工业用电,2021-05-02,68993.3184,15918.2112,30,22,1,1,8.0,7.0
大工业用电,2021-05-03,97528.275,8274.282,30,23,5,5,7.0,3.0
大工业用电,2021-05-04,124583.331,85609.5324,30,21,1,1,8.0,8.0
大工业用电,2021-05-05,123131.3634,98222.9658,28,21,1,1,5.0,5.0
大工业用电,2021-05-06,127958.9508,98389.7952,31,22,1,1,5.0,5.0
大工业用电,2021-05-07,126735.0264,101402.0046,32,23,1,1,7.0,3.0
大工业用电,2021-05-08,130440.8994,102623.4258,33,23,1,1,7.0,3.0
大工业用电,2021-05-09,121969.5594,96691.308,34,24,1,1,7.0,7.0
大工业用电,2021-05-10,125316.7644,98922.2502,32,24,1,1,5.0,3.0
大工业用电,2021-05-11,121843.971,97243.2804,34,25,1,1,3.0,3.0
大工业用电,2021-05-12,123086.1126,99190.5072,34,25,1,1,3.0,7.0
大工业用电,2021-05-13,126098.5896,74190.561,35,26,1,1,3.0,3.0
大工业用电,2021-05-14,120042.3006,100004.1468,35,26,1,1,7.0,3.0
大工业用电,2021-05-15,115412.0892,93681.4638,34,27,1,1,3.0,3.0
大工业用电,2021-05-16,118839.0882,88800.2376,35,26,5,5,7.0,7.0
大工业用电,2021-05-17,123662.7618,93939.6222,33,25,1,1,13.0,7.0
大工业用电,2021-05-18,126960.9444,102437.6808,32,26,1,1,11.0,6.0
大工业用电,2021-05-19,118667.163,95157.2682,33,26,1,1,7.0,5.0
大工业用电,2021-05-20,118765.7802,20733.0624,34,28,1,1,3.0,3.0
大工业用电,2021-05-21,117219.0912,86888.034,36,28,1,1,5.0,5.0
大工业用电,2021-05-22,111365.5338,84675.0582,36,28,1,1,3.0,3.0
大工业用电,2021-05-23,111925.4124,76097.628,35,27,1,1,3.0,7.0
大工业用电,2021-05-24,114890.0994,29429.1258,33,26,1,1,7.0,7.0
大工业用电,2021-05-25,117976.0056,83149.656,33,26,1,1,11.0,7.0
大工业用电,2021-05-26,115523.2512,76645.6986,35,26,1,1,3.0,3.0
大工业用电,2021-05-27,115759.4046,77312.8134,34,27,1,1,7.0,5.0
大工业用电,2021-05-28,114235.3536,82217.829,35,27,1,1,7.0,7.0
大工业用电,2021-05-29,111761.0418,82971.5442,35,27,1,1,7.0,3.0
大工业用电,2021-05-30,113472.9684,81442.7934,33,26,1,1,13.0,11.0
大工业用电,2021-05-31,110488.3278,79503.1176,30,24,1,1,11.0,13.0
大工业用电,2021-06-01,112082.3652,80809.6116,32,26,1,1,13.0,11.0
大工业用电,2021-06-02,117490.368,84615.7086,31,26,1,1,13.0,7.0
大工业用电,2021-06-03,115925.4708,93710.0274,35,24,1,1,11.0,11.0
大工业用电,2021-06-04,117920.1474,98894.778,28,23,1,1,13.0,8.0
大工业用电,2021-06-04,117920.1474,98894.778,28,23,1,1,13.0,8.0
大工业用电,2021-06-04,117920.1474,98894.778,28,23,1,1,13.0,8.0
大工业用电,2021-06-05,118492.8456,92684.8446,32,24,1,1,5.0,3.0
大工业用电,2021-06-06,114252.294,96552.6972,32,24,1,1,3.0,3.0
大工业用电,2021-06-07,123254.8758,101847.1164,31,24,1,1,11.0,6.0
大工业用电,2021-06-08,120023.145,96930.285,35,25,1,1,3.0,7.0
大工业用电,2021-06-09,121435.6242,99032.2128,34,25,1,1,7.0,7.0
大工业用电,2021-06-10,122073.8082,98488.9746,34,27,1,1,7.0,3.0
大工业用电,2021-06-11,116309.7186,95552.0046,34,25,1,1,7.0,7.0
大工业用电,2021-06-12,113902.0656,93318.4038,31,24,1,1,11.0,11.0
大工业用电,2021-06-13,108156.8424,79994.9178,32,27,5,5,11.0,7.0
大工业用电,2021-06-14,100308.4254,53120.6556,31,25,1,1,7.0,3.0
大工业用电,2021-06-15,122022.3156,60346.5504,34,27,1,1,7.0,3.0
大工业用电,2021-06-16,128984.0976,98488.215,34,27,1,1,7.0,3.0
大工业用电,2021-06-17,125579.0376,97038.0558,34,27,1,1,3.0,3.0
大工业用电,2021-06-18,123932.757,97300.5396,35,26,1,1,3.0,3.0
大工业用电,2021-06-19,125658.2574,91478.7584,36,28,1,1,3.0,3.0
大工业用电,2021-06-20,113596.7226,85436.565,35,28,1,1,3.0,3.0
大工业用电,2021-06-21,120697.9482,90623.7552,35,25,1,1,7.0,13.0
大工业用电,2021-06-22,123698.8032,93783.2652,30,25,1,1,11.0,13.0
大工业用电,2021-06-23,120645.099,93605.5356,30,25,1,1,11.0,7.0
大工业用电,2021-06-24,120191.5038,83980.8486,29,24,1,1,13.0,5.0
大工业用电,2021-06-25,122373.42,85729.1676,32,26,1,1,7.0,7.0
大工业用电,2021-06-26,116462.5488,90147.1974,35,25,1,1,7.0,3.0
大工业用电,2021-06-27,108300.8466,84571.6392,34,26,1,1,7.0,3.0
大工业用电,2021-06-28,120505.503,90940.8906,32,26,1,1,8.0,7.0
大工业用电,2021-06-29,127264.1292,94785.1524,33,26,1,1,11.0,7.0
大工业用电,2021-06-30,115153.083,89997.2118,33,27,1,1,7.0,7.0
大工业用电,2021-07-01,110351.7642,88274.9226,35,28,1,1,3.0,3.0
大工业用电,2021-07-02,119546.5506,90661.5084,35,27,1,1,11.0,3.0
大工业用电,2021-07-03,122990.2632,92761.2864,34,27,1,1,3.0,3.0
大工业用电,2021-07-04,111144.4188,88900.3848,35,27,1,1,3.0,3.0
大工业用电,2021-07-05,116664.5166,87714.4254,35,28,1,1,3.0,0.0
大工业用电,2021-07-06,120953.412,93724.9932,34,26,1,1,7.0,7.0
大工业用电,2021-07-07,126434.0916,95583.2526,33,27,1,1,7.0,7.0
大工业用电,2021-07-08,128415.8454,98566.6062,34,27,1,1,3.0,3.0
大工业用电,2021-07-09,123286.7112,94359.0348,36,28,1,1,3.0,3.0
大工业用电,2021-07-10,121649.6574,92895.3666,36,28,1,1,3.0,3.0
大工业用电,2021-07-11,108759.9198,82566.15299999999,36,27,1,1,3.0,3.0
大工业用电,2021-07-12,122974.5744,92252.3532,36,27,1,1,3.0,3.0
大工业用电,2021-07-13,127426.5042,97842.627,36,28,1,1,3.0,3.0
大工业用电,2021-07-14,127363.9728,94867.4814,36,28,1,1,3.0,3.0
大工业用电,2021-07-15,123512.8392,91937.1414,37,27,1,1,3.0,3.0
大工业用电,2021-07-16,116926.41,89307.8304,36,27,1,1,7.0,7.0
大工业用电,2021-07-17,116214.183,86549.2794,34,27,1,1,7.0,7.0
大工业用电,2021-07-18,105033.9414,80380.3554,34,26,1,1,7.0,7.0
大工业用电,2021-07-19,115643.2278,89106.0678,31,26,1,1,11.0,8.0
大工业用电,2021-07-20,125545.6878,90437.8518,30,25,1,1,13.0,7.0
大工业用电,2021-07-21,116902.038,92935.4472,30,26,5,5,11.0,7.0
大工业用电,2021-07-22,112539.1242,84188.0736,34,27,1,1,6.0,3.0
大工业用电,2021-07-23,112812.5484,76578.8952,37,27,1,1,0.0,0.0
大工业用电,2021-07-24,110385.8586,87296.784,37,27,1,1,3.0,0.0
大工业用电,2021-07-25,98794.5048,77801.466,36,28,1,1,3.0,3.0
大工业用电,2021-07-26,100516.6074,80047.14,37,27,1,1,7.0,3.0
大工业用电,2021-07-27,102249.4356,85280.4828,37,28,1,1,3.0,3.0
大工业用电,2021-07-28,105702.3792,77374.7292,37,28,1,1,7.0,7.0
大工业用电,2021-07-29,106409.4258,82359.15,36,26,1,1,11.0,7.0
大工业用电,2021-07-30,103972.284,82999.9908,34,26,1,1,11.0,7.0
大工业用电,2021-07-31,101897.0694,74296.614,35,26,1,1,11.0,7.0
大工业用电,2021-08-01,93899.6364,68894.8692,34,25,1,1,7.0,3.0
大工业用电,2021-08-02,107846.25,64462.5864,34,26,1,1,7.0,7.0
大工业用电,2021-08-03,110459.6562,78468.8932,34,26,1,1,7.0,7.0
大工业用电,2021-08-04,114175.602,80315.056,31,26,1,1,11.0,7.0
大工业用电,2021-08-05,111748.3644,80527.8552,33,26,1,1,7.0,7.0
大工业用电,2021-08-06,112697.4138,75492.375,32,26,1,1,11.0,7.0
大工业用电,2021-08-07,109202.424,76014.6252,33,26,1,1,11.0,8.0
大工业用电,2021-08-08,97539.531,69557.1282,32,27,1,1,7.0,7.0
大工业用电,2021-08-09,105458.4366,1359.714,35,26,1,1,7.0,7.0
大工业用电,2021-08-10,107031.552,77671.9722,30,26,1,1,7.0,7.0
大工业用电,2021-08-11,107449.6836,75082.9398,33,26,1,1,11.0,7.0
大工业用电,2021-08-12,111746.1876,80566.7958,33,25,1,1,11.0,7.0
大工业用电,2021-08-13,110836.1286,76735.3662,34,26,1,1,7.0,7.0
大工业用电,2021-08-14,105264.8946,76869.57,33,26,1,1,11.0,7.0
大工业用电,2021-08-15,96921.4992,67583.3286,32,25,1,1,11.0,7.0
大工业用电,2021-08-16,105070.6878,78837.6114,33,25,1,1,7.0,3.0
大工业用电,2021-08-17,108969.6882,82274.6022,34,27,1,1,3.0,3.0
大工业用电,2021-08-18,106800.381,79368.7974,36,27,1,1,7.0,5.0
大工业用电,2021-08-19,108722.0748,80112.0294,33,25,1,1,7.0,3.0
大工业用电,2021-08-20,103599.9762,75960.3624,35,26,1,1,3.0,3.0
大工业用电,2021-08-21,100231.5336,75788.1582,36,27,1,1,0.0,0.0
大工业用电,2021-08-22,96161.7888,73766.3016,36,27,1,1,3.0,3.0
大工业用电,2021-08-23,97736.9742,79301.5164,36,27,1,1,3.0,3.0
大工业用电,2021-08-24,100631.8902,81454.1934,36,27,1,1,3.0,3.0
大工业用电,2021-08-25,100389.7434,80168.85,33,26,1,1,7.0,3.0
大工业用电,2021-08-26,99205.5456,76555.1688,35,27,1,1,7.0,7.0
大工业用电,2021-08-27,102950.532,77916.3834,35,26,1,1,7.0,7.0
大工业用电,2021-08-28,107493.4824,82662.102,33,26,1,1,7.0,3.0
大工业用电,2021-08-29,98528.982,74703.2514,32,25,1,1,7.0,7.0
大工业用电,2021-08-30,106633.8348,79252.9464,34,26,1,1,6.0,6.0
大工业用电,2021-08-31,101834.844,74755.6662,32,26,1,1,7.0,6.0
